Subject,date,Session Distance (mi),Session Active Time (min),Session Load,Session Top Speed (ft/s),Session Peak Accel (m/s/s),Session Peak Decel (m/s/s),Sprints Count,Sprints Max TopSpeed (ft/s),Sprints Avg TopSpeed (ft/s),Sprints Distance (yrd),Sprints Volume,Explosiveness Count,Explosiveness Mean Accel (m/s/s),SpeedZones (Duration) 2m/s (min),SpeedZones (Duration) 3m/s (min),SpeedZones (Duration) 4m/s (min),SpeedZones (Duration) 5m/s (min),SpeedZones (Duration) 6m/s (min),SpeedZones (Duration) 7m/s (min),SpeedZones (Duration) 8m/s (min),SpeedZones (Duration) 9m/s (min),SpeedZones (Distance) 2m/s (mi),SpeedZones (Distance) 3m/s (mi),SpeedZones (Distance) 4m/s (mi),SpeedZones (Distance) 5m/s (mi),SpeedZones (Distance) 6m/s (mi),SpeedZones (Distance) 7m/s (mi),SpeedZones (Distance) 8m/s (mi),SpeedZones (Distance) 9m/s (mi),SpeedBands (Duration) Band1 (min),SpeedBands (Duration) Band2 (min),SpeedBands (Duration) Band3 (min),SpeedBands (Duration) Band4 (min),SpeedBands (Duration) Band5 (min),SpeedBands (Distance) Band1 (mi),SpeedBands (Distance) Band2 (mi),SpeedBands (Distance) Band3 (mi),SpeedBands (Distance) Band4 (mi),SpeedBands (Distance) Band5 (mi),SpeedBands Personal (Duration) Personal Band (Duration) (min),SpeedBands Personal (Distance) Personal Band (Distance) (mi),Accel/Decel Zones Decel -1m/s/s,Accel/Decel Zones Decel -2m/s/s,Accel/Decel Zones Decel -3m/s/s,Accel/Decel Zones Decel -4m/s/s,Accel/Decel Zones Decel -5m/s/s,Accel/Decel Zones Accel 1m/s/s,Accel/Decel Zones Accel 2m/s/s,Accel/Decel Zones Accel 3m/s/s,Accel/Decel Zones Accel 4m/s/s,Accel/Decel Zones Accel 5m/s/s
18,2024-02-07,2.42,21.42,88.5,20.22,4.47,4.43,8,20.22,19.24,318,295.5,8,3.1,5.04,2.76,2.88,0.61,0.04,0.0,0.0,0.0,0.44,0.35,0.47,0.12,0.01,0.0,0.0,0.0,14.88,5.64,0.65,0.0,0.0,0.89,0.83,0.13,0.0,0.0,0.7,0.13,79,42,19,3,0,77,51,29,8,0
18,2024-02-08,2.82,28.47,47.8,18.24,4.24,5.13,4,18.24,18.15,77,72.0,4,2.6,8.56,4.06,0.94,0.14,0.0,0.0,0.0,0.0,0.77,0.5,0.16,0.03,0.0,0.0,0.0,0.0,23.26,5.0,0.14,0.0,0.0,1.47,0.66,0.03,0.0,0.0,0.1,0.027,148,61,17,10,1,164,106,25,4,0
18,2024-02-14,1.83,16.59,64.3,21.12,4.31,5.06,8,21.12,19.21,322,298.5,7,3.6,5.33,2.58,0.93,0.64,0.11,0.0,0.0,0.0,0.49,0.32,0.16,0.13,0.03,0.0,0.0,0.0,12.27,3.51,0.75,0.0,0.0,0.82,0.48,0.15,0.0,0.0,0.7,0.153,73,36,10,1,1,68,46,11,2,0
18,2024-02-15,2.58,26.71,38.4,18.83,4.42,4.15,1,18.83,18.83,22,20.8,1,2.7,8.07,3.98,0.59,0.06,0.0,0.0,0.0,0.0,0.73,0.5,0.1,0.01,0.0,0.0,0.0,0.0,21.97,4.57,0.06,0.0,0.0,1.39,0.59,0.01,0.0,0.0,0.1,0.011,116,47,15,3,0,125,49,29,8,0
18,2024-02-16,0.32,3.53,0.4,10.43,2.72,2.48,0,0.0,0.0,0,0.0,0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46,0.01,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,16,1,0,0,0,12,4,0,0,0
18,2024-02-21,1.15,10.28,19.9,16.91,4.22,4.58,0,0.0,0.0,0,0.0,0,0.0,3.03,2.48,0.3,0.01,0.0,0.0,0.0,0.0,0.28,0.31,0.05,0.0,0.0,0.0,0.0,0.0,7.44,2.78,0.01,0.0,0.0,0.49,0.36,0.0,0.0,0.0,0.0,0.002,53,7,4,5,0,29,34,10,2,0
18,2024-02-22,0.07,0.8,0.0,4.41,0.84,0.94,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
18,2024-02-23,0.05,0.59,0.0,6.47,1.47,1.43,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0
18,2024-02-26,0.38,4.08,0.7,12.07,2.12,2.69,0,0.0,0.0,0,0.0,0,0.0,0.53,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,0.04,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,14,2,0,0,0,13,2,0,0,0
19,2023-01-18,3.45,37.56,56.9,18.27,4.24,4.53,4,18.27,17.57,329,301.1,4,3.9,18.92,2.71,0.99,0.28,0.0,0.0,0.0,0.0,1.66,0.33,0.17,0.05,0.0,0.0,0.0,0.0,33.57,3.7,0.28,0.0,0.0,2.47,0.5,0.05,0.0,0.0,0.3,0.053,53,17,2,2,0,74,18,4,2,0
19,2023-01-20,2.18,21.2,43.5,19.73,4.58,4.89,5,19.73,18.81,219,200.6,4,3.8,7.23,2.24,0.44,0.5,0.0,0.0,0.0,0.0,0.65,0.27,0.08,0.1,0.0,0.0,0.0,0.0,17.98,2.68,0.5,0.0,0.0,1.19,0.35,0.1,0.0,0.0,0.5,0.1,58,27,3,2,0,89,25,8,1,0
19,2023-01-23,0.01,0.0,0.0,0.66,0.19,0.22,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
19,2023-02-01,1.88,19.8,22.1,18.89,3.5,4.09,3,18.89,18.09,48,45.0,3,2.8,5.41,2.0,0.29,0.07,0.0,0.0,0.0,0.0,0.47,0.25,0.05,0.01,0.0,0.0,0.0,0.0,17.36,2.29,0.07,0.0,0.0,1.08,0.3,0.01,0.0,0.0,0.1,0.014,74,21,1,1,0,59,20,8,0,0
19,2023-02-06,2.9,26.85,84.5,19.35,3.59,4.38,8,19.35,18.08,271,249.9,8,2.2,8.2,6.31,1.98,0.41,0.0,0.0,0.0,0.0,0.77,0.8,0.33,0.08,0.0,0.0,0.0,0.0,18.11,8.29,0.41,0.0,0.0,1.26,1.13,0.08,0.0,0.0,0.4,0.08,64,28,6,1,0,74,36,10,0,0
19,2023-02-08,2.4,23.45,43.2,20.18,4.29,4.15,4,20.18,18.42,118,108.7,4,3.6,7.76,3.42,0.72,0.19,0.01,0.0,0.0,0.0,0.7,0.42,0.12,0.04,0.0,0.0,0.0,0.0,18.98,4.14,0.2,0.0,0.0,1.25,0.54,0.04,0.0,0.0,0.2,0.041,86,38,5,1,0,77,38,20,2,0
19,2023-02-13,2.74,26.34,53.4,17.79,3.92,4.22,2,17.79,17.43,68,62.8,2,2.9,10.35,5.14,1.03,0.07,0.0,0.0,0.0,0.0,0.94,0.65,0.17,0.01,0.0,0.0,0.0,0.0,20.01,6.17,0.07,0.0,0.0,1.44,0.82,0.01,0.0,0.0,0.1,0.013,73,29,4,1,0,83,33,10,0,0
19,2023-02-15,3.57,35.8,80.9,21.6,4.01,4.56,4,21.6,19.01,211,193.6,4,3.0,12.61,6.19,1.57,0.34,0.03,0.0,0.0,0.0,1.16,0.78,0.26,0.06,0.01,0.0,0.0,0.0,27.58,7.75,0.36,0.0,0.0,1.88,1.04,0.07,0.0,0.0,0.4,0.07,126,43,7,1,0,128,53,10,1,0
19,2023-02-17,2.12,22.64,26.9,18.83,3.67,3.66,2,18.83,18.09,32,30.3,2,1.8,8.35,2.31,0.38,0.05,0.0,0.0,0.0,0.0,0.75,0.28,0.06,0.01,0.0,0.0,0.0,0.0,19.85,2.69,0.05,0.0,0.0,1.33,0.34,0.01,0.0,0.0,0.1,0.008,57,29,6,0,0,62,32,5,0,0
19,2023-02-20,1.83,16.02,62.7,19.9,4.06,4.18,5,19.9,18.19,378,345.5,4,3.1,4.79,2.06,1.69,0.58,0.0,0.0,0.0,0.0,0.44,0.26,0.29,0.12,0.0,0.0,0.0,0.0,11.7,3.75,0.59,0.0,0.0,0.78,0.55,0.12,0.0,0.0,0.6,0.116,48,16,5,1,0,40,25,11,1,0
19,2023-02-22,2.78,28.39,45.0,19.33,4.42,4.16,3,19.33,18.69,62,58.2,3,2.7,10.01,3.4,0.8,0.17,0.0,0.0,0.0,0.0,0.91,0.42,0.13,0.03,0.0,0.0,0.0,0.0,24.05,4.2,0.17,0.0,0.0,1.61,0.55,0.03,0.0,0.0,0.2,0.033,74,43,15,1,0,86,62,19,2,0
19,2023-02-24,2.62,25.4,63.0,19.93,4.48,4.13,7,19.93,18.72,219,202.1,7,2.6,7.03,3.8,1.23,0.5,0.0,0.0,0.0,0.0,0.63,0.49,0.21,0.09,0.0,0.0,0.0,0.0,19.78,5.03,0.5,0.0,0.0,1.24,0.69,0.1,0.0,0.0,0.5,0.096,94,32,15,1,0,97,52,16,1,0
19,2023-03-13,1.85,17.01,71.2,21.71,3.93,3.33,9,21.71,18.65,348,323.2,8,3.0,4.13,3.52,1.43,0.57,0.09,0.0,0.0,0.0,0.38,0.44,0.24,0.11,0.02,0.0,0.0,0.0,11.4,4.95,0.66,0.0,0.0,0.74,0.68,0.13,0.0,0.0,0.7,0.131,51,18,2,0,0,57,18,12,0,0
19,2023-03-16,2.17,21.77,36.3,17.78,3.79,4.53,1,17.78,17.78,27,24.4,1,3.6,6.66,3.44,0.74,0.05,0.0,0.0,0.0,0.0,0.6,0.44,0.12,0.01,0.0,0.0,0.0,0.0,17.37,4.18,0.05,0.0,0.0,1.12,0.56,0.01,0.0,0.0,0.0,0.009,79,48,13,1,0,104,62,8,0,0
19,2023-03-20,1.27,14.14,15.5,16.83,3.81,3.62,0,0.0,0.0,0,0.0,0,0.0,4.31,1.63,0.2,0.01,0.0,0.0,0.0,0.0,0.33,0.19,0.03,0.0,0.0,0.0,0.0,0.0,12.22,1.83,0.01,0.0,0.0,0.57,0.22,0.0,0.0,0.0,0.0,0.002,104,34,5,0,0,81,41,6,0,0
19,2023-03-27,2.72,27.06,86.0,21.39,4.05,4.27,9,21.39,19.13,533,490.5,7,2.8,7.89,3.65,1.2,0.89,0.12,0.0,0.0,0.0,0.72,0.45,0.21,0.17,0.03,0.0,0.0,0.0,21.3,4.86,1.0,0.0,0.0,1.38,0.66,0.2,0.0,0.0,1.0,0.199,68,52,11,3,0,78,66,19,1,0
19,2023-03-31,1.91,19.35,58.5,22.88,4.57,4.21,8,22.88,20.47,276,255.5,8,3.9,5.78,2.71,0.38,0.3,0.29,0.0,0.0,0.0,0.53,0.33,0.06,0.06,0.07,0.0,0.0,0.0,15.6,3.09,0.59,0.0,0.0,1.01,0.4,0.13,0.0,0.0,0.6,0.128,75,36,10,2,0,96,37,5,7,0
19,2023-04-03,3.01,29.04,87.8,21.5,4.51,4.49,9,21.5,18.75,415,382.6,9,2.9,8.68,4.38,1.31,0.83,0.09,0.0,0.0,0.0,0.79,0.55,0.22,0.16,0.02,0.0,0.0,0.0,22.52,5.69,0.92,0.0,0.0,1.48,0.77,0.18,0.0,0.0,0.9,0.184,109,61,8,2,0,114,46,32,2,0
19,2023-04-13,1.77,17.36,49.3,20.17,4.33,4.17,8,20.17,18.75,231,215.3,7,2.2,5.57,1.5,1.1,0.51,0.01,0.0,0.0,0.0,0.5,0.19,0.19,0.1,0.0,0.0,0.0,0.0,14.25,2.61,0.52,0.0,0.0,0.94,0.38,0.1,0.0,0.0,0.5,0.1,57,30,5,1,0,59,32,15,1,0
20,2022-10-29,0.03,0.0,0.0,1.03,0.4,0.33,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
20,2023-01-18,2.68,26.06,101.7,20.06,4.27,4.13,10,20.06,19.19,752,689.4,10,3.9,7.93,4.24,0.77,1.56,0.04,0.0,0.0,0.0,0.73,0.53,0.13,0.31,0.01,0.0,0.0,0.0,19.46,5.0,1.6,0.0,0.0,1.28,0.66,0.32,0.0,0.0,1.6,0.322,78,22,11,1,0,72,22,10,5,0
20,2023-01-20,2.14,21.32,41.4,20.53,4.04,4.23,3,20.53,19.1,114,104.9,2,3.5,6.73,3.56,0.41,0.22,0.04,0.0,0.0,0.0,0.62,0.45,0.06,0.05,0.01,0.0,0.0,0.0,17.01,3.97,0.26,0.0,0.0,1.1,0.51,0.05,0.0,0.0,0.3,0.055,109,27,4,2,0,89,44,12,1,0
20,2023-01-23,2.6,25.43,80.3,21.36,4.02,3.36,8,21.36,18.62,473,436.1,8,3.0,7.07,4.51,1.43,0.53,0.13,0.0,0.0,0.0,0.67,0.56,0.24,0.1,0.03,0.0,0.0,0.0,18.72,5.94,0.65,0.0,0.0,1.2,0.8,0.13,0.0,0.0,0.7,0.133,129,28,7,0,0,95,51,15,2,0
20,2023-01-25,3.03,30.09,84.3,19.28,4.12,4.2,3,19.28,19.06,226,208.1,3,3.9,7.97,6.57,2.04,0.36,0.0,0.0,0.0,0.0,0.72,0.83,0.34,0.07,0.0,0.0,0.0,0.0,21.04,8.6,0.36,0.0,0.0,1.33,1.17,0.07,0.0,0.0,0.4,0.069,135,55,13,2,0,100,51,36,4,0
20,2023-01-27,1.06,10.82,17.5,16.59,3.79,3.98,0,0.0,0.0,0,0.0,0,0.0,3.23,1.6,0.43,0.0,0.0,0.0,0.0,0.0,0.25,0.19,0.06,0.0,0.0,0.0,0.0,0.0,8.66,2.03,0.0,0.0,0.0,0.43,0.25,0.0,0.0,0.0,0.0,0.0,81,12,3,0,0,57,28,5,0,0
20,2023-01-30,2.14,19.22,25.0,16.85,3.07,2.97,0,0.0,0.0,0,0.0,0,0.0,4.64,2.75,0.4,0.03,0.0,0.0,0.0,0.0,0.35,0.37,0.06,0.01,0.0,0.0,0.0,0.0,16.06,3.15,0.03,0.0,0.0,0.79,0.43,0.01,0.0,0.0,0.0,0.005,57,8,0,0,0,53,10,1,0,0
20,2023-02-01,1.79,18.73,27.9,18.7,4.03,4.15,1,18.7,18.7,29,27.6,1,2.8,5.51,2.63,0.48,0.06,0.0,0.0,0.0,0.0,0.5,0.34,0.08,0.01,0.0,0.0,0.0,0.0,15.55,3.12,0.06,0.0,0.0,0.95,0.42,0.01,0.0,0.0,0.1,0.012,72,23,11,2,0,54,39,18,1,0
20,2023-02-06,1.91,17.09,81.7,20.79,4.08,4.43,5,20.79,18.64,245,225.3,4,3.8,4.04,4.11,2.27,0.5,0.06,0.0,0.0,0.0,0.38,0.53,0.38,0.09,0.01,0.0,0.0,0.0,10.15,6.38,0.55,0.0,0.0,0.68,0.91,0.11,0.0,0.0,0.6,0.106,48,24,11,2,0,52,42,11,2,0
20,2023-02-08,2.5,24.63,64.9,19.68,4.38,4.48,8,19.68,18.68,269,251.3,8,2.8,6.47,4.73,0.91,0.58,0.0,0.0,0.0,0.0,0.59,0.59,0.15,0.12,0.0,0.0,0.0,0.0,18.59,5.64,0.58,0.0,0.0,1.15,0.74,0.12,0.0,0.0,0.6,0.115,124,35,19,2,0,90,59,19,3,0
20,2023-02-13,2.41,20.73,38.6,17.51,3.5,3.7,2,17.51,17.08,32,37.5,2,1.9,5.38,2.52,1.2,0.07,0.0,0.0,0.0,0.0,0.47,0.3,0.18,0.01,0.0,0.0,0.0,0.0,16.87,3.72,0.07,0.0,0.0,0.9,0.48,0.01,0.0,0.0,0.1,0.013,75,13,4,0,0,73,16,3,0,0
20,2023-02-15,4.08,41.02,104.6,21.64,4.08,4.41,6,21.64,19.24,219,201.3,6,2.8,11.47,10.12,1.51,0.41,0.08,0.0,0.0,0.0,1.07,1.29,0.25,0.08,0.02,0.0,0.0,0.0,28.81,11.63,0.49,0.0,0.0,1.89,1.54,0.1,0.0,0.0,0.5,0.097,183,54,16,1,0,157,67,13,1,0
20,2023-02-17,2.44,26.86,45.2,18.26,3.54,3.91,3,18.26,17.8,62,57.5,3,2.6,8.58,3.56,0.89,0.16,0.0,0.0,0.0,0.0,0.78,0.45,0.16,0.02,0.0,0.0,0.0,0.0,22.23,4.44,0.16,0.0,0.0,1.43,0.6,0.02,0.0,0.0,0.2,0.024,111,34,13,0,0,92,44,8,0,0
20,2023-02-20,1.49,15.78,60.7,16.28,3.7,3.37,0,0.0,0.0,0,0.0,0,0.0,3.15,1.41,1.11,0.69,0.1,0.0,0.0,0.0,0.2,0.19,0.18,0.13,0.02,0.0,0.0,0.0,12.38,2.52,0.79,0.0,0.0,0.51,0.37,0.15,0.0,0.0,0.8,0.155,12,2,0,0,0,17,1,0,0,0
20,2023-02-22,3.24,34.67,71.9,20.77,4.2,4.69,7,20.77,19.38,155,145.1,7,3.0,11.44,5.22,1.39,0.3,0.04,0.0,0.0,0.0,1.05,0.63,0.23,0.06,0.01,0.0,0.0,0.0,27.73,6.61,0.34,0.0,0.0,1.8,0.86,0.07,0.0,0.0,0.3,0.067,186,58,20,3,0,142,79,25,1,0
20,2023-02-24,2.52,25.72,58.2,19.62,3.93,4.11,5,19.62,18.57,200,186.4,5,3.1,5.85,4.69,1.02,0.38,0.0,0.0,0.0,0.0,0.53,0.6,0.17,0.07,0.0,0.0,0.0,0.0,19.53,5.71,0.38,0.0,0.0,1.15,0.77,0.07,0.0,0.0,0.4,0.075,127,40,8,1,0,115,47,17,0,0
20,2023-03-13,2.03,17.8,101.2,20.89,4.12,4.66,16,20.89,18.83,618,576.0,15,2.9,4.25,3.96,1.91,1.13,0.08,0.0,0.0,0.0,0.39,0.5,0.32,0.22,0.02,0.0,0.0,0.0,10.68,5.87,1.21,0.0,0.0,0.69,0.82,0.24,0.0,0.0,1.2,0.237,85,30,10,3,0,67,45,15,2,0
20,2023-03-16,1.9,19.52,33.0,18.01,3.79,4.22,2,18.01,17.86,35,32.6,2,2.5,5.43,3.55,0.54,0.06,0.0,0.0,0.0,0.0,0.5,0.44,0.09,0.01,0.0,0.0,0.0,0.0,15.3,4.08,0.06,0.0,0.0,0.95,0.52,0.01,0.0,0.0,0.1,0.012,125,57,17,1,0,122,86,11,0,0
20,2023-04-03,0.09,0.44,0.0,6.94,1.24,2.07,0,0.0,0.0,0,0.0,0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,2,0,0,0,0
20,2023-09-11,1.56,20.29,32.6,23.44,3.7,3.97,6,23.44,19.77,132,123.5,6,2.8,3.85,1.35,0.57,0.24,0.05,0.01,0.0,0.0,0.33,0.16,0.1,0.05,0.01,0.0,0.0,0.0,18.07,1.92,0.29,0.01,0.0,0.97,0.26,0.06,0.0,0.0,0.3,0.06,98,33,7,0,0,133,39,8,0,0
20,2024-02-06,2.92,28.73,115.8,21.04,4.13,4.48,14,21.04,19.14,649,603.0,14,3.7,9.96,4.2,1.38,1.34,0.18,0.0,0.0,0.0,0.92,0.54,0.23,0.27,0.04,0.0,0.0,0.0,21.75,5.58,1.52,0.0,0.0,1.47,0.77,0.31,0.0,0.0,1.5,0.31,86,46,10,1,0,104,52,18,2,0
20,2024-02-07,2.62,24.85,68.8,19.27,4.35,4.4,3,19.27,18.49,166,153.6,3,3.2,7.46,4.59,1.81,0.31,0.0,0.0,0.0,0.0,0.66,0.58,0.29,0.06,0.0,0.0,0.0,0.0,18.07,6.4,0.31,0.0,0.0,1.16,0.87,0.06,0.0,0.0,0.3,0.06,88,54,22,1,0,81,62,24,5,0
20,2024-02-08,2.18,23.11,29.0,15.95,4.17,4.93,0,0.0,0.0,0,0.0,0,0.0,7.19,2.72,0.58,0.0,0.0,0.0,0.0,0.0,0.65,0.34,0.09,0.0,0.0,0.0,0.0,0.0,19.7,3.29,0.0,0.0,0.0,1.23,0.43,0.0,0.0,0.0,0.0,0.0,126,34,21,3,0,98,70,28,1,0
20,2024-02-13,1.44,13.46,78.7,22.1,4.28,2.85,6,22.1,21.39,419,384.6,6,4.1,6.1,2.56,0.15,0.46,0.53,0.0,0.0,0.0,0.59,0.31,0.03,0.09,0.12,0.0,0.0,0.0,9.76,2.72,0.98,0.0,0.0,0.77,0.34,0.22,0.0,0.0,1.0,0.218,22,9,0,0,0,29,3,1,5,0
20,2024-02-14,1.23,9.97,83.3,20.34,4.18,4.1,12,20.34,18.76,667,616.9,11,3.7,4.24,0.98,1.82,1.18,0.03,0.0,0.0,0.0,0.37,0.13,0.31,0.23,0.01,0.0,0.0,0.0,5.92,2.8,1.21,0.0,0.0,0.45,0.43,0.24,0.0,0.0,1.2,0.24,21,13,7,1,0,12,10,13,1,0
20,2024-02-15,0.16,1.62,0.1,7.52,1.36,1.2,0,0.0,0.0,0,0.0,0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0
20,2024-02-20,0.23,3.4,0.1,8.19,2.74,2.63,0,0.0,0.0,0,0.0,0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.34,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,7,1,0,0,0,11,3,0,0,0
20,2024-02-21,0.33,3.86,0.3,12.39,2.74,3.1,0,0.0,0.0,0,0.0,0,0.0,0.24,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82,0.02,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,36,3,1,0,0,23,5,0,0,0
21,2023-01-18,0.1,1.36,0.0,6.29,2.23,2.32,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,5,1,0,0,0,9,2,0,0,0
21,2023-01-20,2.29,21.23,67.4,23.97,4.22,4.15,7,23.97,20.01,268,247.1,7,3.8,6.29,3.92,0.67,0.36,0.22,0.01,0.0,0.0,0.58,0.49,0.11,0.07,0.05,0.0,0.0,0.0,15.91,4.59,0.59,0.01,0.0,1.04,0.6,0.13,0.0,0.0,0.6,0.129,89,32,11,1,0,95,45,16,2,0
21,2023-01-23,2.59,23.63,102.3,20.16,4.29,4.44,13,20.16,18.58,806,740.2,11,3.6,7.45,3.05,1.63,1.42,0.03,0.0,0.0,0.0,0.69,0.38,0.28,0.28,0.01,0.0,0.0,0.0,17.2,4.67,1.45,0.0,0.0,1.18,0.66,0.28,0.0,0.0,1.4,0.282,101,32,9,1,0,100,35,13,3,0
21,2023-01-25,3.3,32.1,117.2,22.76,4.57,4.64,10,22.76,18.96,467,431.1,9,3.8,8.12,5.65,2.81,0.62,0.2,0.0,0.0,0.0,0.75,0.7,0.45,0.12,0.05,0.0,0.0,0.0,22.77,8.46,0.82,0.0,0.0,1.45,1.16,0.17,0.0,0.0,0.8,0.169,160,70,20,4,0,136,72,46,10,0
21,2023-01-27,0.99,8.09,22.3,17.35,4.07,2.99,0,0.0,0.0,0,0.0,0,0.0,1.75,2.12,0.63,0.02,0.0,0.0,0.0,0.0,0.16,0.26,0.1,0.0,0.0,0.0,0.0,0.0,5.25,2.75,0.02,0.0,0.0,0.33,0.37,0.0,0.0,0.0,0.0,0.002,35,13,0,0,0,24,15,3,1,0
21,2023-02-06,0.0,0.0,0.0,1.17,0.42,0.44,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
21,2023-02-20,1.48,15.2,32.7,19.39,4.13,3.93,1,19.39,19.39,20,19.2,1,3.4,4.42,1.98,1.1,0.05,0.0,0.0,0.0,0.0,0.4,0.25,0.18,0.01,0.0,0.0,0.0,0.0,11.97,3.08,0.05,0.0,0.0,0.73,0.43,0.01,0.0,0.0,0.1,0.009,81,20,8,0,0,68,21,8,3,0
21,2023-04-03,0.02,0.0,0.0,1.7,0.7,0.66,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
21,2023-09-11,0.1,0.0,0.0,2.2,0.52,0.47,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
22,2024-02-06,2.83,28.83,107.9,21.89,5.29,4.93,14,21.89,19.6,637,595.5,14,3.3,10.02,3.37,1.2,1.06,0.3,0.0,0.0,0.0,0.91,0.41,0.21,0.21,0.07,0.0,0.0,0.0,22.93,4.57,1.36,0.0,0.0,1.52,0.61,0.28,0.0,0.0,1.4,0.281,83,27,10,3,0,93,41,11,1,1
22,2024-02-07,1.54,16.32,21.6,18.1,4.13,4.16,2,18.1,17.59,28,26.8,2,2.8,5.67,1.59,0.46,0.04,0.0,0.0,0.0,0.0,0.51,0.19,0.08,0.01,0.0,0.0,0.0,0.0,14.25,2.05,0.04,0.0,0.0,0.91,0.27,0.01,0.0,0.0,0.0,0.005,70,26,10,1,0,66,36,13,1,0
22,2024-02-08,2.21,22.8,21.2,14.68,4.1,4.16,0,0.0,0.0,0,0.0,0,0.0,6.57,2.48,0.19,0.0,0.0,0.0,0.0,0.0,0.58,0.31,0.03,0.0,0.0,0.0,0.0,0.0,20.07,2.66,0.0,0.0,0.0,1.2,0.34,0.0,0.0,0.0,0.0,0.0,85,33,8,4,0,87,64,14,0,0
22,2024-02-13,1.77,15.44,79.0,21.63,4.02,3.75,6,21.63,21.06,406,373.7,6,3.9,4.94,2.98,0.27,0.43,0.51,0.0,0.0,0.0,0.45,0.38,0.04,0.09,0.12,0.0,0.0,0.0,11.22,3.24,0.94,0.0,0.0,0.76,0.42,0.21,0.0,0.0,0.9,0.208,33,17,3,0,0,51,12,9,2,0
